SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-25-2023,Condo/Co-op,220 Hampshire Ct Unit 101A,Naperville,IL,60565,275000,3,2.0,Naperville,1405,,1987,,196,329,Sold,,,https://www.redfin.com/IL/Naperville/220-Hampshire-Ct-60565/unit-101A/home/23240710,MRED,11743616,N,Y,41.7260716,-88.1347626
PAST SALE,May-3-2023,Townhouse,13348 S Bayberry Ln,Plainfield,IL,60544,269000,2,2.0,Plainfield,1267,,2000,,212,369,Sold,,,https://www.redfin.com/IL/Plainfield/13348-S-Bayberry-Ln-60544/home/23334892,MRED,11742057,N,Y,41.64361,-88.126795
PAST SALE,,Other,476 Nebraska B Ct Unit B,Frankfort,IL,60423,605000,,1.5,,2306,18318,1986,,262,,,,,https://www.redfin.com/IL/Frankfort/476-Nebraska-B-Ct-60423/unit-B/home/23318570,,,N,Y,41.4974724,-87.8348864
PAST SALE,May-26-2023,Townhouse,17265 Long Bow Dr,Lockport,IL,60441,310000,3,2.5,Broken Arrow,1474,,1996,,210,170,Sold,,,https://www.redfin.com/IL/Lockport/17265-Long-Bow-Dr-60441/home/23169462,MRED,11778497,N,Y,41.5725278,-88.0164169
PAST SALE,May-12-2023,Single Family Residential,20527 Timber Mill Dr,Frankfort,IL,60423,350000,3,2.0,Rainford Farms,1801,13068,1996,,194,,Sold,,,https://www.redfin.com/IL/Frankfort/20527-Timber-Mill-Dr-60423/home/23338486,MRED,11752134,N,Y,41.5170236,-87.8117738
PAST SALE,April-28-2023,Single Family Residential,912 Neufairfield Dr,Joliet,IL,60432,330000,3,2.5,Joliet,1841,,2006,,179,15,Sold,,,https://www.redfin.com/IL/Joliet/912-Neufairfield-Dr-60432/home/23386367,MRED,11736916,N,Y,41.5426188,-88.0177727
PAST SALE,June-14-2023,Single Family Residential,818 Brigantine Dr,New Lenox,IL,60451,400000,3,2.5,Bluestone Bay,2200,,1999,,182,10,Sold,,,https://www.redfin.com/IL/New-Lenox/818-Brigantine-Dr-60451/home/23213163,MRED,11769971,N,Y,41.501608,-87.9142118
PAST SALE,April-17-2023,Single Family Residential,7411 Ridgefield Ln,Tinley Park,IL,60487,463000,3,3.5,Brookside Glen,3002,10890,1998,,154,2,Sold,,,https://www.redfin.com/IL/Tinley-Park/7411-Ridgefield-Ln-60487/home/23363954,MRED,11728382,N,Y,41.5386224,-87.7978287
PAST SALE,May-17-2023,Single Family Residential,2301 Webster Ave,Joliet,IL,60436,192000,3,1.5,Marycrest,1456,7840,1952,,132,,Sold,,,https://www.redfin.com/IL/Joliet/2301-Webster-Ave-60436/home/23269967,MRED,11759431,N,Y,41.5202841,-88.1388608
PAST SALE,June-14-2023,Condo/Co-op,21045 W Snowberry Ln,Plainfield,IL,60544,304400,3,2.0,Carillon,1385,,1997,,220,384,Sold,,,https://www.redfin.com/IL/Plainfield/21045-W-Snowberry-Ln-60544/home/23295292,MRED,11765090,N,Y,41.642572,-88.128794
