SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,3128 Taunton St,Elgin,IL,60124,290000,,,,,,,,,,,,,https://www.redfin.com/IL/Elgin/3128-Taunton-St-60124/home/16914708,,,N,Y,42.030717,-88.364801
PAST SALE,May-1-2023,Condo/Co-op,3128 Taunton St Unit N,Elgin,IL,60124,290000,3,2.5,Elgin,1836,,2005,,158,268,Sold,,,https://www.redfin.com/IL/Elgin/3128-Taunton-St-60124/unit-N/home/185290586,MRED,11755175,N,Y,42.030717,-88.364801
PAST SALE,April-20-2023,Townhouse,937 Symphony Dr,Aurora,IL,60504,190000,2,2.0,Hometown,1380,,2001,,138,,Sold,,,https://www.redfin.com/IL/Aurora/937-Symphony-Dr-60504/home/16895580,MRED,11747216,N,Y,41.7378185,-88.2806534
PAST SALE,,Single Family Residential,956 Breton Ct,Batavia,IL,60510,310000,,,,,5969,,,,,,,,https://www.redfin.com/IL/Batavia/956-Breton-Ct-60510/home/16974766,,,N,Y,41.8487731,-88.3243091
PAST SALE,April-18-2023,Townhouse,47 S Juniper Dr,North Aurora,IL,60542,268000,2,2.0,Silver Trail,1360,4932,1999,,197,8,Sold,,,https://www.redfin.com/IL/North-Aurora/47-S-Juniper-Dr-60542/home/16963755,MRED,11745724,N,Y,41.803966,-88.343532
PAST SALE,May-17-2023,Single Family Residential,19N057 Felsmith Rd,Hampshire,IL,60140,402500,4,2.5,Hampshire / Pingree Grove,1452,33772,1969,,277,,Sold,,,https://www.redfin.com/IL/Hampshire/19N057-Felsmith-Rd-60140/home/14363378,MRED,11755623,N,Y,42.1399233,-88.5138837
PAST SALE,April-11-2023,Single Family Residential,240 Cherry St,South Elgin,IL,60177,350000,3,2.5,South Elgin,1832,4477,2020,,191,,Sold,,,https://www.redfin.com/IL/South-Elgin/240-Cherry-St-60177/home/28469588,MRED,11740964,N,Y,41.9918665,-88.2921274
PAST SALE,,Single Family Residential,1235 Herrington Pl,Geneva,IL,60134,414000,3,2.5,,,12648,1989,,,,,,,https://www.redfin.com/IL/Geneva/1235-Herrington-Pl-60134/home/16980586,,,N,Y,41.8735446,-88.3475169
PAST SALE,June-6-2023,Single Family Residential,210 S Aldine St,Elgin,IL,60123,270000,4,2.0,South Washington Heights,1007,,1950,,268,,Sold,,,https://www.redfin.com/IL/Elgin/210-S-Aldine-St-60123/home/17009015,MRED,11776125,N,Y,42.0290334,-88.3072061
PAST SALE,May-15-2023,Single Family Residential,5N869 Westwood Ln,St. Charles,IL,60175,730000,5,4.5,Red Gate Ridge,3985,52707,1995,,183,29,Sold,,,https://www.redfin.com/IL/Saint-Charles/5N869-Westwood-Ln-60175/home/16994076,MRED,11753121,N,Y,41.953676,-88.3397575
PAST SALE,April-28-2023,Single Family Residential,514 Jessamine Ln,Hampshire,IL,60140,320000,3,2.5,Prairie Ridge,1440,8742,2019,,222,34,Sold,,,https://www.redfin.com/IL/Hampshire/514-Jessamine-Ln-60140/home/22974504,MRED,11740877,N,Y,42.1048126,-88.5381967
PAST SALE,April-24-2023,Condo/Co-op,2405 Silverstone Dr #2405,Carpentersville,IL,60110,155500,2,1.0,Silverstone Lake,892,,2005,,174,109,Sold,,,https://www.redfin.com/IL/Carpentersville/2405-Silverstone-Dr-60110/unit-2405/home/113971167,MRED,11740983,N,Y,42.140631,-88.2622069
PAST SALE,June-6-2023,Condo/Co-op,100 N River Ln #305,Geneva,IL,60134,362500,2,2.0,River North,1248,,2003,,290,404,Sold,,,https://www.redfin.com/IL/Geneva/100-N-River-Ln-60134/unit-305/home/16919774,MRED,11769269,N,Y,41.8890972,-88.3036553
